0260/006,332 PINE ST,332 PINE ST,94104,51522,Office,http://propertymap.sfplanning.org/?&search=0260/006,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Change of Ownership,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,,,,,,,,,,95,36.4,77.8,-55.6,-55.6,148.9,2.6,35.3,76.3,93,41.6,84.6,-51.3,-51.2,148.9,2.9,41.7,84.7,87,27.9,66.2,-40.3,-40.3,102.2,2,32,70.5,78,37,82.6,-29.4,-29.4,132,2.6,39.1,84.8
3554/007,3000 16th Street,3000 16TH ST,94103,17810, ,http://propertymap.sfplanning.org/?&search=3554/007,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Exempt,,Exempt,,Exempt,Exempt - Tenant Turnover,Exempt,Exempt - Vacant,4/1/14,Complied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3899/001,Pier 50 - Shed C,50 Pier Shed C,94158,90806,Other,http://propertymap.sfplanning.org/?&search=3899/001,Violation - Did Not Report,,Complied,,Complied,,Complied,,Complied,,Pending,,4/1/99,Municipal,,11.1,34.9,,,88.7,1,11.1,34.9,,27.3,85.8,,,235.7,2.4,27.3,85.8,,29.5,92.7,,,235.7,2.6,29.5,92.7,,22,69.2,,,163.2,1.8,,,,,,,,,,,
3515/019,170 13TH ST,170 13TH ST,94103,19407, ,http://propertymap.sfplanning.org/?&search=3515/019,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0341/009,One Hallidie Plaza,25 CYRIL MAGNIN ST,94102,64048,Office,http://propertymap.sfplanning.org/?&search=0341/009,Complied,,Complied,,Complied,,Complied,,Complied,,Pending,,11/15/12,Complied,65,99.9,,-17.6,,501.64,,96.9,,,87.7,192.5,29,,399.2,,86.5,191.2,50,92.7,193.7,-0.9,-0.9,399.2,6.2,93.5,196.3,49,85.2,188.9,0,0,376.4,5.9,86.5,186.2,,,,,,,,,
4811/003,Evergood Sausage Co.,1379 UNDERWOOD AVE,94124,35000,Manufacturing/Industrial Plant,http://propertymap.sfplanning.org/?&search=4811/003,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Pending,,4/1/14,Complied,,,,,,,,,,,442.4,815.7,,,1057,28.3,442.4,815.7,,455.1,840.6,,,1057,30.2,459,852.7,,428,815,,,969.7,27.7,422.5,797.8,,,,,,,,,
0646/016,Holiday Inn Golden Gateway,1550 VAN NESS AVE,94109,282783, ,http://propertymap.sfplanning.org/?&search=0646/016,Complied,,Complied,,Complied,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,11/15/12,Pending,70,61.3,,-17.5,,1321.86,,58.1,,63,65.7,159.7,-11.6,,,,65.2,158.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0262/020,100 Pine,100 PINE ST,94111,478830,Office,http://propertymap.sfplanning.org/?&search=0262/020,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,11/15/12,Exempt - LEED EBOM,95,63.6,,-47.2,,2416.06,,63.5,,88,63.8,155.3,-41.2,,2276.9,,61,152,85,68.5,158.2,-37,-37,2276.9,5.1,68.6,158.2,,62.9,151.1,2.1,2.1,2113.5,4.8,64.2,151.1,89,57.3,142.2,-42.1,-42.1,1939.6,4.4,58,142.4
3787/028,280 TOWNSEND ST,280 TOWNSEND ST,94107,42075,Retail Store,http://propertymap.sfplanning.org/?&search=3787/028,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Violation - Did Not Report,,Complied,,Complied,,Complied,,4/1/14,Pending,,,,,,,,,,,,,,,134.3,,,,30,44.3,108.2,27.6,27.6,134.3,3.2,44.8,108.7,28,39.7,103,31.8,31.8,123.8,2.9,39.7,103,51,35.6,80.6,-1.8,-1.8,104.2,2.5,37.7,82.8
0292/016,127 SUTTER ST,127 SUTTER ST,94104,26436, ,http://propertymap.sfplanning.org/?&search=0292/016,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0206/018,423 WASHINGTON ST,401 WASHINGTON ST,94111,15512,Office,http://propertymap.sfplanning.org/?&search=0206/018,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,,,,,,,,,,,,,,,59.9,,,,70,43.9,137.8,-21.5,-21.5,59.9,3.9,43.9,137.8,66,45,141.4,-17.4,-17.4,57,3.7,45,141.4,70,43.9,137.9,-20.8,-20.8,55.5,3.6,43.9,137.9
3785/002A,410 Townsend,410 TOWNSEND ST,94107,93567,Office,http://propertymap.sfplanning.org/?&search=3785/002A,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,71,77.3,,-21.2,,387.48,,77.6,,72,76.1,238.1,-22.3,,324.8,,77,241.3,87,53,166.3,-39.2,-39.2,324.8,4.3,53,166.3,82,58,179.7,-33.3,-33.3,353.2,4.7,58,179.7,84,56.5,175.6,-35.5,-35.5,344.5,4.6,55.5,172.7
4023/005,2001 Bryant Street,2001 BRYANT ST,94110,14700,Retail Store,http://propertymap.sfplanning.org/?&search=4023/005,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,,,,,,,,,,,,,,,40.4,,,,97,39.6,80.4,-66.4,-66.4,40.4,2.7,39.7,80.7,99,24.5,51.1,-72.7,-72.7,24.2,1.6,29.9,56.7,85,36.4,93,-37.8,-37.8,39.4,2.7,38.1,94.7
0349/011,175 GOLDEN GATE AVE,175 GOLDEN GATE AVE,94102,15630, ,http://propertymap.sfplanning.org/?&search=0349/011,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4851/023,Kin Wo Construction  Inc.,2401 INGALLS ST,94124,10000,Office,http://propertymap.sfplanning.org/?&search=4851/023,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,,,,,,,,,,,,,,,108.8,,,,1,123.7,388.5,348.2,348.1,108.8,10.9,134.5,422.5,1,105.3,330.7,292.7,292.7,85.9,8.6,105.3,330.7,1,133.9,420.5,394.9,394.9,109.2,10.9,133.9,420.5
3506/004,SF Honda,12 SOUTH VAN NESS AVE,94103,76334,Automobile Dealership,http://propertymap.sfplanning.org/?&search=3506/004,Complied,,Complied,,Complied,,Complied,,Complied,,Pending,,11/15/12,Complied,,30.2,,-32.2,,190.67,,29.8,,,28.8,91.2,-45.7,,183.8,,28.4,90.1,,32,95.4,-26.6,-26.6,183.8,2.5,31.5,94.9,,31,94.7,-27.2,-27.2,180.4,2.5,31,94.7,,,,,,,,,
0228/038,MEPT 475 Sansome Street  LLC,475 SANSOME ST,94111,461795,Office,http://propertymap.sfplanning.org/?&search=0228/038,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,11/15/12,Exempt - LEED EBOM,79,61.4,,-29.7,,1847.53,,59,,80,60.2,189,-31.1,,1487.6,,59.4,188.2,89,48.4,137.7,-43.5,-43.5,1487.6,3.8,48.5,137.9,94,40.6,119.6,-51.3,-51.3,1269.5,3.2,41.7,120.8,96,39.8,116.5,-55.2,-55.2,1241,3.1,39.8,115.7
0260/004,217 SANSOME ST,217 SANSOME ST,94104,10588, ,http://propertymap.sfplanning.org/?&search=0260/004,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4294/017,1405 MINNESOTA ST,1405 MINNESOTA ST,94107,12642, ,http://propertymap.sfplanning.org/?&search=4294/017,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Complied,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,24,59,-69,-69,25.1,1.7,26,61.1
4058/009,2203 3RD ST,2203 3RD ST,94107,46230, ,http://propertymap.sfplanning.org/?&search=4058/009,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - Vacant,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235/015,Bayview Plaza - Buildings B&C,3801 3RD ST,94124,58691,Other,http://propertymap.sfplanning.org/?&search=5235/015,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Complied,,Complied,,Pending,,4/1/14,Complied,,,,,,,,,,,,,,,276.5,,,,,69.2,148.8,20.8,20.8,276.5,4.7,69.2,148.8,,67.5,145.4,18.1,18.1,270,4.6,67.5,145.4,,,,,,,,,
0166/001,747 Front Street,101 BROADWAY,94111,71775,Office,http://propertymap.sfplanning.org/?&search=0166/001,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,84,42.8,,-36.5,,231.76,,41.4,,80,45,128.5,-31.8,,221.2,,44.1,127.6,85,35.5,109.2,-37.9,-38,221.2,3.1,35.5,109.2,89,31.7,97.3,-43.3,-43.3,183.4,2.6,31.7,97.3,82,46.8,114.7,-34.2,-34.2,242.4,3.4,48.3,116.3
3707/002,20 2ND ST,28 2ND ST,94105,28383, ,http://propertymap.sfplanning.org/?&search=3707/002,Exempt,Exempt - SqFt Not Subject This Year,Exempt,,Exempt,,Violation - Did Not Report,,Violation - Did Not Report,,Complied,,4/1/13,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,70.7,151.3,-8.4,-8.4,136.3,4.8,69.5,147.6
0242/005,Charles Dunn - 720 California Street,720 CALIFORNIA ST,94108,81065,Office,http://propertymap.sfplanning.org/?&search=0242/005,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,79,91.6,,-30.3,,587.05,,91.6,,77,96,246,-28.3,,469.2,,95,245,83,78.6,201.2,-36.1,-36.2,469.2,5.8,78.9,201.6,86,74.6,186.6,-40,-40,440.7,5.4,79.5,191.7,85,79.7,194.9,-37.9,-37.9,465.6,5.7,81.2,195.6
3727/120,1167 MISSION ST,1167 MISSION ST,94103,32000, ,http://propertymap.sfplanning.org/?&search=3727/120,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958/001G,398 KANSAS ST,398 KANSAS ST,94103,15000,Office,http://propertymap.sfplanning.org/?&search=3958/001G,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Exempt,,Exempt,,Complied,,Violation - Did Not Report,,4/1/13,Pending,,,,,,,,,,,,,,,77.4,,,,53,62.4,176.5,-3.4,-3.4,77.4,5.2,60.7,174.7,39,65.2,197.2,12.1,12.1,78.2,5.2,56.7,170.5,,,,,,,,,
3763/007,490 2ND ST,490 2ND ST,94107,39318,Office,http://propertymap.sfplanning.org/?&search=3763/007,Exempt,Exempt - SqFt Not Subject This Year,Violation - Insufficient Data,,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/14,Pending,,,,,,,,,,97,29.3,78.4,-59.3,-59.3,94.4,2.2,,,95,31.6,86.4,-54.6,-54.6,94.4,2.4,31.8,86.6,93,32.1,92.9,-50.1,-50.1,98.7,2.5,33.8,94.6,,,,,,,,,
3511/012,1500 Howard Street,1500 HOWARD ST,94103,32000,Office,http://propertymap.sfplanning.org/?&search=3511/012,Complied,,Complied,,Violation - Did Not Report,,Complied,,Complied,,Complied,,4/1/14,Pending,,,,,,,,,,,,,,,41.9,,,,99,16.1,50.5,-68.2,-68.2,41.9,1.3,16.6,52.2,99,17,53.5,-65.8,-65.8,44.5,1.4,16.1,50.6,,25.3,60.6,-57.2,-57.2,52.8,1.8,25.6,59.7
3833/002,1006 16TH ST,1006 16TH ST,94107,15826, ,http://propertymap.sfplanning.org/?&search=3833/002,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3788/037,301 Brannan St,301 BRANNAN ST,94107,89886,Office,http://propertymap.sfplanning.org/?&search=3788/037,Exempt,,Exempt,,Complied,,Complied,,Complied,,Pending,,11/15/12,Complied,94,45.2,121.2,-51.5,-51.6,293.8,3.6,45.2,121.2,94,42.2,122.1,-50.9,-50.9,342.9,3.5,42.2,122.1,87,49.9,147.4,-40.2,-40.3,342.9,4.2,50,147.6,89,45.6,139,-42.7,-42.7,296.7,3.7,45.6,139,,,,,,,,,
0065/048,990 COLUMBUS AVE,990 COLUMBUS AVE,94133,16900, ,http://propertymap.sfplanning.org/?&search=0065/048,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - Tenant Turnover,Exempt,Exempt - Tenant Turnover,Exempt,Exempt - Tenant Turnover,Complied,,4/1/14,Complied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,36.5,90.4,-35,-35,44.7,2.6,37.7,92.3
3707/057,Hearst Building,691 MARKET ST,94105,135371,Office,http://propertymap.sfplanning.org/?&search=3707/057,Complied,,Complied,,Complied,,Complied,,Complied,,Pending,,11/15/12,Complied,100,36,,-81.5,,384.96,,36,,93,64.1,141.4,-50.9,,750.1,,64.1,141.4,87,62.8,138.4,-40.6,-40.5,750.1,5.5,59.5,134.4,90,53,121.7,-46,-46,537.9,4,58.7,128.6,,,,,,,,,
3715/003,Jewish Community Federation,121 STEUART ST,94105,44748,Office,http://propertymap.sfplanning.org/?&search=3715/003,Complied,,Complied,,Complied,,Violation - Insufficient Data,,Complied,,Violation - Did Not Report,,4/1/13,Complied,,,,,,,,,,84,49.8,166.3,-30.7,,,,49.8,166.3,,,,,,,,,,,42,131.8,-11,-11,153.1,3.4,42,131.8,,,,,,,,,
0351/050,10UN,10 UNITED NATIONS PLZ,94102,67367, ,http://propertymap.sfplanning.org/?&search=0351/050,Complied,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242/001,3801 3RD ST/Bayview Plaza - Building A,1501 Newhall St,94124,29077,Office,http://propertymap.sfplanning.org/?&search=5242/001,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Violation - Insufficient Data,,Complied,,Complied,,Pending,,4/1/14,Pending,,,,,,,,,,,,,,,333.1,,,,,183.2,319.2,159.3,159.3,333.1,11.5,182.7,317.9,,181.7,299,142.9,142.9,323.5,11.1,181.7,299,,,,,,,,,
0136/004,900 BATTERY ST,900 BATTERY ST,94111,71772, ,http://propertymap.sfplanning.org/?&search=0136/004,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759/011,800 Bryant St,498 6TH ST,94103,21437,Office,http://propertymap.sfplanning.org/?&search=3759/011,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,,,,,,,,,,,,,,,66.7,,,,33,49.7,156.2,17.6,17.6,66.7,4.1,50.5,158.6,28,50.2,157.6,25.1,25.1,67.3,4.1,48.5,152.2,30,49.7,156,21.9,21.9,66.6,4.1,48.7,153.1
4172/022,1209 TENNESSEE ST,1209 TENNESSEE ST,94107,65336, ,http://propertymap.sfplanning.org/?&search=4172/022,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Exempt,Exempt - New Construction,4/1/21,Upcoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014/002,Homeless Prenatal Program,2500 18TH ST,94110,26800,Office,http://propertymap.sfplanning.org/?&search=4014/002,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Pending,,4/1/14,Pending,,,,,,,,,,88,44.4,102.3,-42.6,,67.4,,41.5,98.8,93,31.6,83.4,-50.3,-50.3,67.4,2.5,30.2,81.9,94,26.7,75.2,-53.3,-53.3,55.1,2.1,26.7,75.2,,,,,,,,,
0647/012,Whole Foods Market,1745 CALIFORNIA ST,94109,28000, ,http://propertymap.sfplanning.org/?&search=0647/012,Complied,,Complied,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529/050,Rainbow Grocery,1745 FOLSOM ST,94103,42675,Supermarket/Grocery Store,http://propertymap.sfplanning.org/?&search=3529/050,Exempt,Exempt - SqFt Not Subject This Year,Violation - Insufficient Data,,Complied,,Complied,,Complied,,Violation - Insufficient Data,,4/1/14,Complied,,,,,,,,,,,92.8,310.1,-49.8,,240.8,,92.8,310.1,92,89.6,281.4,-31.7,-31.7,240.8,7.9,89.6,281.4,,130.1,311.2,-35.2,-35.2,283.9,9.3,139.8,321.4,,,,,,,,,
3702/016,54 7TH ST,54 7TH ST,94103,47484, ,http://propertymap.sfplanning.org/?&search=3702/016,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,Exempt,Exempt - New Construction,4/1/20,Upcoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0310/008,28 Geary,28 GEARY ST,94108,50121,Office,http://propertymap.sfplanning.org/?&search=0310/008,Complied,,Complied,,Complied,,Complied,,Complied,,Violation - Did Not Report,,11/15/12,Complied,93,32.6,,-49.7,,140.5,,32.6,,93,32.2,92.6,-49.9,,126.3,,32.3,92.7,93,32.6,92.3,-49.6,-49.6,126.3,2.5,32.6,92.3,91,32.1,94.2,-47.3,-47.3,126.7,2.5,32.8,95,,,,,,,,,
0050/021,Columbus Motor Inn,1065 COLUMBUS AVE,94133,16200,Hotel,http://propertymap.sfplanning.org/?&search=0050/021,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,,,,,,,,,,,,,,,115.6,,,,18,105.3,203.6,35.7,35.6,115.6,7.1,105.4,203.9,19,97.9,193.3,34.3,34.3,104.2,6.4,99,196.7,21,98.1,194,31.5,31.5,104.5,6.4,98.1,194
4288/006,Potrero Business Center,1760 CESAR CHAVEZ ST,94124,42997,Office,http://propertymap.sfplanning.org/?&search=4288/006,Complied,,Complied,,Violation - Did Not Report,,Complied,,Complied,,Pending,,4/1/14,Complied,,,,,,,,,,,,,,,168.4,,,,,63.7,106.1,-28.3,-28.3,168.4,3.9,59.2,101.5,,76.5,124.1,-16.2,-16.2,200.2,4.7,84.5,132.6,,,,,,,,,
5230/018,Domestic Cheese Building,450 TOLAND ST,94124,53000,Refrigerated Warehouse,http://propertymap.sfplanning.org/?&search=5230/018,Complied,,Complied,,Violation - Did Not Report,,Complied,,Complied,,Exempt,Exempt - New Construction,4/1/23,Upcoming,68,26.1,,-25,,125.62,,26.1,,,,,,,176.3,,,,40,40.8,128.1,15.3,15.3,176.3,3.3,40.8,128.1,39,45.3,142.1,16.3,16.3,195.6,3.7,43,135,,,,,,,,,
0234/017,Hyatt Regency San Francisco,5 EMBARCADERO CENTER,94111,882977,Hotel,http://propertymap.sfplanning.org/?&search=0234/017,Complied,,Complied,,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/14,Complied,57,84.1,,-7,,5237.11,,83.6,,62,78.2,168,-10.7,,4805.8,,77.3,167.1,57,82.8,163.7,-6.5,-6.5,4805.8,5.4,82.9,163.7,56,77.7,159.7,-5.5,-5.5,4582,5.2,79.8,160.8,,,,,,,,,
0289/009,180 Montgomery Street,180 MONTGOMERY ST,94104,325006,Office,http://propertymap.sfplanning.org/?&search=0289/009,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Exempt - LEED EBOM,94,46.6,,-53.2,,1329.53,,45.1,,95,46,126.9,-54.4,,1268.5,,44.2,124.7,96,44.3,116.7,-56.9,-56.9,1268.5,3.9,44.5,116.8,97,37.6,103.9,-59,-59,960.6,3,39.3,105.9,96,40.8,108.5,-57.3,-57.3,1031.6,3.2,42,110
6571/008,1515 SOUTH VAN NESS AVE,1515 SOUTH VAN NESS AVE,94110,31680, ,http://propertymap.sfplanning.org/?&search=6571/008,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Change of Ownership,Exempt,Exempt - Change of Ownership,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509/015C,1375 Mission,1375 MISSION ST,94103,26000,Office,http://propertymap.sfplanning.org/?&search=3509/015C,Exempt,Exempt - SqFt Not Subject This Year,Violation - Insufficient Data,,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,,,,,,,,,,49,50.5,142.7,1,,106.5,,49.3,141.5,50,49,141,-0.2,-0.1,106.5,4.1,49,141,45,50.7,140.9,4.9,4.9,101,3.9,49.1,136,40,54.4,151.4,11.1,11.1,108.4,4.2,55,150.3
3719/011,177 Fremont Street,177 FREMONT ST,94105,33668, ,http://propertymap.sfplanning.org/?&search=3719/011,Complied,,Complied,,Complied,,Exempt,Exempt - Demolished,Exempt,Exempt - Demolished,Exempt,Exempt - New Construction,4/1/18,Upcoming,,,,,,,,,,93,85.4,201.9,-49.6,,,,87,208.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
4006/006,395-420 Wisconsin St,395-420 Wisconsin St,94107,29795, ,http://propertymap.sfplanning.org/?&search=4006/006,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0025/014,781 Beach Street,781 BEACH ST,94109,32776,Office,http://propertymap.sfplanning.org/?&search=0025/014,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/13,Pending,,,,,,,,,,,38.6,80.6,-45.6,-45.6,84,2.6,36.4,78.3,,38.3,79,-46.6,-46.6,84,2.6,38.6,79.2,,28.2,70.4,-52.5,-52.5,67.3,2.1,30.7,73,,23.3,66.8,-54.9,-54.9,59.4,1.8,23.3,66.8
3764/055,511 HARRISON ST,511 HARRISON ST,94105,19610, ,http://propertymap.sfplanning.org/?&search=3764/055,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0293/001,211 Sutter Street Partners LLC,211 SUTTER ST,94108,39933,Office,http://propertymap.sfplanning.org/?&search=0293/001,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/13,Complied,,,,,,,,,,,74.1,126.2,8.9,,104,,73.3,130.2,,49,51.5,-65.2,-65.2,104,2.6,49.4,51.8,,76.7,152.8,3.2,3.2,202,5.1,76.7,152.8,,83,161.1,8.8,8.8,216.2,5.4,82.4,159.4
3763/006,480 2ND ST,480 2ND ST,94107,24682,Office,http://propertymap.sfplanning.org/?&search=3763/006,Exempt,Exempt - SqFt Not Subject This Year,Violation - Insufficient Data,,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/13,Pending,,,,,,,,,,,,,,,42.7,,,,97,21.7,65.2,-60.8,-60.8,42.7,1.7,21.7,65.2,97,21.1,65.5,-59.6,-59.6,42.3,1.7,21.3,65.7,,,,,,,,,
0493/007,1940 LOMBARD ST,1940 LOMBARD ST,94123,16700,Hotel,http://propertymap.sfplanning.org/?&search=0493/007,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Complied,,Complied,,Complied,,Violation - Did Not Report,,4/1/14,Complied,,,,,,,,,,,,,,,48.1,,,,87,55.3,100.2,-33.8,-33.8,48.1,3.5,55.5,100.8,91,51,89.8,-38.2,-38.2,43.9,3.2,52.6,93.3,,,,,,,,,
3951/004,1079 16TH ST,1079 16TH ST,94107,22389, ,http://propertymap.sfplanning.org/?&search=3951/004,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/14,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0310/013,Geary Grant LLC,77 MAIDEN LN,94108,119000,Office,http://propertymap.sfplanning.org/?&search=0310/013,Complied,,Complied,,Complied,,Complied,,Complied,,Pending,,4/1/14,Complied,97,43,,-60.6,,413.93,,42.5,,96,47.3,125.1,-57.9,,357.7,,48.5,128.5,,41.3,103.1,-30.4,-30.4,357.7,3,41.3,103.1,,30.5,90.7,-38.7,-38.7,287.6,2.4,30.7,91.2,,,,,,,,,
3705/052,72022A (SAN FRANCISCO CENTRE),845 Market St,94103,337000,Retail Store,http://propertymap.sfplanning.org/?&search=3705/052,Complied,,Complied,,Complied,,Complied,,Complied,,Complied,,4/1/14,Complied,67,57.6,180.9,-20.5,-20.5,1583.3,4.7,59.2,185.9,64,59,197.2,-17.6,,1785.8,,61.7,206,63,60.3,189.3,-15.9,-15.9,1785.8,5.3,61.6,193.6,66,54.6,171.5,-19.9,-19.9,1500.8,4.5,54.6,171.5,62,59.1,185.7,-14.7,-14.7,1625.1,4.8,58.2,182.8
3572/012,2075 FOLSOM ST,2075 FOLSOM ST,94110,13115, ,http://propertymap.sfplanning.org/?&search=3572/012,Exempt,Exempt - SqFt Not Subject This Year,Exempt,Exempt - SqFt Not Subject This Year,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,Violation - Did Not Report,,4/1/13,Did Not Comply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
